date,channel,campaign,data_label,impressions,clicks,spend,conversions,orders,revenue,promotion,is_holiday
2025-08-13,Meta Ads,Prospecting & Retargeting,synthetic,55167,1088,482.18,39,31,2286.01,0,0
2025-08-13,Email,Lifecycle,synthetic,20383,697,54.73,48,43,556.12,0,0
2025-08-13,Organic,Content & SEO,synthetic,28047,1460,18.91,72,59,393.17,0,0
2025-08-14,Google Ads,Search & Shopping,synthetic,43616,1407,579.34,77,63,2626.43,0,0
2025-08-14,Meta Ads,Prospecting & Retargeting,synthetic,59510,1245,470.82,48,39,1918.34,0,0
2025-08-14,Email,Lifecycle,synthetic,21159,702,56.01,55,46,584.73,0,0
2025-08-14,Organic,Content & SEO,synthetic,26116,1383,20.16,74,61,356.17,0,0
2025-08-15,Google Ads,Search & Shopping,synthetic,50794,1728,575.78,89,76,3734.20,0,1
2025-08-15,Meta Ads,Prospecting & Retargeting,synthetic,61856,1268,522.66,48,41,2966.61,0,1
2025-08-15,Email,Lifecycle,synthetic,22480,820,54.94,60,44,559.16,0,1
2025-08-15,Organic,Content & SEO,synthetic,31474,1666,20.04,92,72,428.96,0,1
2025-08-16,Google Ads,Search & Shopping,synthetic,28349,901,558.10,40,34,2093.10,0,0
2025-08-16,Meta Ads,Prospecting & Retargeting,synthetic,39456,755,535.60,29,23,1916.91,0,0
2025-08-16,Email,Lifecycle,synthetic,25179,893,55.93,68,55,756.02,0,0
2025-08-16,Organic,Content & SEO,synthetic,34903,1714,19.22,100,92,468.05,0,0
2025-08-17,Google Ads,Search & Shopping,synthetic,32231,1119,603.81,51,41,2315.39,0,0
2025-08-17,Meta Ads,Prospecting & Retargeting,synthetic,36718,772,574.86,29,26,1764.00,0,0
2025-08-17,Email,Lifecycle,synthetic,25456,882,57.12,59,50,705.95,0,0
2025-08-17,Organic,Content & SEO,synthetic,33819,1826,19.37,100,83,465.43,0,0
2025-08-18,Google Ads,Search & Shopping,synthetic,45176,1348,547.64,65,52,2997.86,0,0
2025-08-18,Meta Ads,Prospecting & Retargeting,synthetic,48680,1013,540.00,36,31,2437.05,0,0
2025-08-18,Email,Lifecycle,synthetic,18533,664,63.71,46,41,553.08,0,0
2025-08-18,Organic,Content & SEO,synthetic,27465,1347,19.52,67,55,401.92,0,0
2025-08-19,Google Ads,Search & Shopping,synthetic,39092,1222,592.23,51,43,2915.02,0,0
2025-08-19,Meta Ads,Prospecting & Retargeting,synthetic,53245,1184,574.19,46,38,2562.91,0,0
2025-08-19,Email,Lifecycle,synthetic,18121,628,58.59,47,40,591.71,0,0
2025-08-19,Organic,Content & SEO,synthetic,23876,1260,19.25,73,62,391.19,0,0
2025-08-20,Google Ads,Search & Shopping,synthetic,38732,1244,629.08,60,49,3642.17,0,0
2025-08-20,Meta Ads,Prospecting & Retargeting,synthetic,47133,948,570.28,37,29,2280.97,0,0
2025-08-20,Email,Lifecycle,synthetic,20082,751,56.96,59,45,591.14,0,0
2025-08-20,Organic,Content & SEO,synthetic,22413,1129,18.53,51,40,342.76,0,0
2025-08-21,Google Ads,Search & Shopping,synthetic,39836,1279,587.30,60,52,3037.69,0,0
2025-08-21,Meta Ads,Prospecting & Retargeting,synthetic,53032,1140,541.37,45,36,2295.09,0,0
2025-08-21,Email,Lifecycle,synthetic,21242,674,58.59,44,34,679.69,0,0
2025-08-21,Organic,Content & SEO,synthetic,26120,1270,19.57,71,52,363.17,0,0
2025-08-22,Google Ads,Search & Shopping,synthetic,43545,1428,635.64,64,54,3675.98,0,0
2025-08-22,Meta Ads,Prospecting & Retargeting,synthetic,52669,1113,551.31,41,34,2193.44,0,0
2025-08-22,Email,Lifecycle,synthetic,21075,741,61.00,50,43,661.20,0,0
2025-08-22,Organic,Content & SEO,synthetic,25242,1266,17.86,68,56,380.00,0,0
2025-08-23,Google Ads,Search & Shopping,synthetic,30258,932,657.70,43,37,2403.43,0,0
2025-08-23,Meta Ads,Prospecting & Retargeting,synthetic,39318,851,564.11,31,25,1917.18,0,0
2025-08-23,Email,Lifecycle,synthetic,22190,746,58.77,57,48,773.85,0,0
2025-08-23,Organic,Content & SEO,synthetic,36218,1810,18.96,101,85,466.82,0,0
2025-08-24,Google Ads,Search & Shopping,synthetic,29086,964,671.02,46,35,2684.97,0,0
2025-08-24,Meta Ads,Prospecting & Retargeting,synthetic,40778,879,508.94,34,27,1777.30,0,0
2025-08-24,Email,Lifecycle,synthetic,25532,886,59.90,65,54,740.78,0,0
2025-08-24,Organic,Content & SEO,synthetic,42072,2331,21.91,144,119,653.70,1,0
2025-08-25,Google Ads,Search & Shopping,synthetic,41721,1313,638.90,58,47,3180.03,0,0
2025-08-25,Meta Ads,Prospecting & Retargeting,synthetic,54214,1182,551.13,48,44,2877.70,0,0
2025-08-25,Email,Lifecycle,synthetic,17102,585,55.42,42,35,483.46,0,0
2025-08-25,Organic,Content & SEO,synthetic,26509,1491,19.37,72,60,392.90,0,0
2025-08-26,Google Ads,Search & Shopping,synthetic,39777,1347,652.76,67,56,3064.26,0,0
2025-08-26,Meta Ads,Prospecting & Retargeting,synthetic,43265,948,579.07,37,31,1958.40,0,0
2025-08-26,Email,Lifecycle,synthetic,18517,708,55.59,56,46,542.24,0,0
2025-08-26,Organic,Content & SEO,synthetic,28399,1506,17.77,79,66,351.11,0,0
2025-08-27,Google Ads,Search & Shopping,synthetic,34417,1014,635.31,48,40,3431.96,0,0
2025-08-27,Meta Ads,Prospecting & Retargeting,synthetic,51199,1050,569.63,38,34,2377.97,0,0
2025-08-27,Email,Lifecycle,synthetic,16768,578,56.23,42,39,459.93,0,0
2025-08-27,Organic,Content & SEO,synthetic,23656,1187,17.03,66,50,313.74,0,0
2025-08-28,Google Ads,Search & Shopping,synthetic,32547,1003,686.34,47,35,2925.50,0,0
2025-08-28,Meta Ads,Prospecting & Retargeting,synthetic,45571,913,574.00,35,27,2116.33,0,0
2025-08-28,Email,Lifecycle,synthetic,20174,781,53.46,53,44,587.17,0,0
2025-08-28,Organic,Content & SEO,synthetic,25186,1399,17.25,80,70,301.05,0,0
2025-08-29,Google Ads,Search & Shopping,synthetic,40382,1349,684.85,69,52,3708.70,0,0
2025-08-29,Meta Ads,Prospecting & Retargeting,synthetic,50305,976,609.37,37,31,2603.01,0,0
2025-08-29,Email,Lifecycle,synthetic,18828,672,56.32,49,43,552.21,0,0
2025-08-29,Organic,Content & SEO,synthetic,25042,1321,17.49,72,57,355.10,0,0
2025-08-30,Google Ads,Search & Shopping,synthetic,29534,946,669.90,47,38,2552.44,0,0
2025-08-30,Meta Ads,Prospecting & Retargeting,synthetic,37667,860,551.37,32,25,1732.15,0,0
2025-08-30,Email,Lifecycle,synthetic,23619,772,51.28,61,50,516.60,0,0
2025-08-30,Organic,Content & SEO,synthetic,41937,2456,19.41,172,127,603.54,1,0
2025-08-31,Google Ads,Search & Shopping,synthetic,29775,963,683.41,43,35,2673.99,0,0
2025-08-31,Meta Ads,Prospecting & Retargeting,synthetic,32410,693,526.99,27,22,1506.80,0,0
2025-08-31,Email,Lifecycle,synthetic,23869,869,52.09,64,53,669.06,0,0
2025-08-31,Organic,Content & SEO,synthetic,31223,1555,17.13,84,68,398.93,0,0
2025-09-01,Google Ads,Search & Shopping,synthetic,38760,1274,722.31,61,45,4011.41,0,0
2025-09-01,Meta Ads,Prospecting & Retargeting,synthetic,48829,959,540.18,38,33,2186.27,0,0
2025-09-01,Email,Lifecycle,synthetic,16541,563,54.04,40,32,496.14,0,0
2025-09-01,Organic,Content & SEO,synthetic,26027,1442,17.23,79,61,323.97,0,0
2025-09-02,Google Ads,Search & Shopping,synthetic,34175,1082,692.85,52,45,2845.38,0,0
2025-09-02,Meta Ads,Prospecting & Retargeting,synthetic,43849,890,532.22,30,25,1949.94,0,0
2025-09-02,Email,Lifecycle,synthetic,24840,961,62.26,86,69,675.31,1,0
2025-09-02,Organic,Content & SEO,synthetic,26258,1367,17.00,69,57,327.31,0,0
2025-09-03,Google Ads,Search & Shopping,synthetic,39769,1254,699.99,57,47,3467.45,0,0
2025-09-03,Meta Ads,Prospecting & Retargeting,synthetic,42892,934,526.67,35,28,1931.42,0,0
2025-09-03,Email,Lifecycle,synthetic,22738,813,49.41,62,51,485.08,0,0
2025-09-03,Organic,Content & SEO,synthetic,24630,1212,16.65,77,63,308.41,0,0
2025-09-04,Google Ads,Search & Shopping,synthetic,37490,1209,695.77,52,42,3336.93,0,0
2025-09-04,Meta Ads,Prospecting & Retargeting,synthetic,49693,1099,498.34,44,37,1877.77,0,0
2025-09-04,Email,Lifecycle,synthetic,17134,568,51.77,46,39,400.90,0,0
2025-09-04,Organic,Content & SEO,synthetic,22382,1161,16.91,63,53,365.05,0,0
2025-09-05,Google Ads,Search & Shopping,synthetic,33814,989,664.44,43,37,3435.32,0,0
2025-09-05,Meta Ads,Prospecting & Retargeting,synthetic,44095,1010,536.18,35,30,2166.12,0,0
2025-09-05,Email,Lifecycle,synthetic,19448,669,50.54,47,42,444.64,0,0
2025-09-05,Organic,Content & SEO,synthetic,19907,1068,17.66,61,49,302.59,0,0
2025-09-06,Google Ads,Search & Shopping,synthetic,31367,1017,597.08,48,39,2398.32,0,0
2025-09-06,Meta Ads,Prospecting & Retargeting,synthetic,36242,724,448.30,27,24,1246.13,0,0
2025-09-06,Email,Lifecycle,synthetic,28427,1116,59.84,101,79,906.56,1,0
2025-09-06,Organic,Content & SEO,synthetic,28953,1466,17.36,70,50,352.93,0,0
2025-09-07,Google Ads,Search & Shopping,synthetic,27239,877,618.43,40,34,2161.82,0,0
2025-09-07,Meta Ads,Prospecting & Retargeting,synthetic,35138,797,516.68,32,26,1426.46,0,0
2025-09-07,Email,Lifecycle,synthetic,24725,863,49.93,62,52,583.25,0,0
2025-09-07,Organic,Content & SEO,synthetic,29128,1492,19.19,75,57,358.32,0,0
2025-09-08,Google Ads,Search & Shopping,synthetic,35582,1108,597.75,54,44,2653.91,0,0
2025-09-08,Meta Ads,Prospecting & Retargeting,synthetic,49984,1053,470.54,39,30,1772.28,0,0
2025-09-08,Email,Lifecycle,synthetic,24730,928,60.01,69,54,663.58,1,0
2025-09-08,Organic,Content & SEO,synthetic,24609,1299,18.72,67,56,379.57,0,0
2025-09-09,Google Ads,Search & Shopping,synthetic,36646,1155,647.32,50,40,2769.76,0,0
2025-09-09,Meta Ads,Prospecting & Retargeting,synthetic,47579,983,505.50,37,32,2317.27,0,0
2025-09-09,Email,Lifecycle,synthetic,17865,605,53.55,44,33,467.16,0,0
2025-09-09,Organic,Content & SEO,synthetic,27163,1424,18.99,76,61,391.83,0,0
2025-09-10,Google Ads,Search & Shopping,synthetic,37084,1222,653.05,52,45,2667.16,0,0
2025-09-10,Meta Ads,Prospecting & Retargeting,synthetic,42355,886,490.57,31,27,1748.64,0,0
2025-09-10,Email,Lifecycle,synthetic,17296,575,52.61,43,35,490.01,0,0
2025-09-10,Organic,Content & SEO,synthetic,22599,1190,19.19,64,55,341.57,0,0
2025-09-11,Google Ads,Search & Shopping,synthetic,33904,1092,567.16,54,46,2765.11,0,0
2025-09-11,Meta Ads,Prospecting & Retargeting,synthetic,45374,953,516.12,36,30,1926.03,0,0
2025-09-11,Email,Lifecycle,synthetic,17649,643,53.89,49,41,580.74,0,0
2025-09-11,Organic,Content & SEO,synthetic,21250,1053,19.49,53,45,309.71,0,0
2025-09-12,Google Ads,Search & Shopping,synthetic,39385,1291,576.32,63,46,2914.80,0,0
2025-09-12,Meta Ads,Prospecting & Retargeting,synthetic,67317,1513,596.56,66,51,3460.41,1,0
2025-09-12,Email,Lifecycle,synthetic,18148,643,55.48,47,40,517.84,0,0
2025-09-12,Organic,Content & SEO,synthetic,22738,1183,19.78,60,48,356.19,0,0
2025-09-13,Google Ads,Search & Shopping,synthetic,26764,858,611.73,42,33,2284.01,0,0
2025-09-13,Meta Ads,Prospecting & Retargeting,synthetic,34542,747,477.72,27,23,1463.01,0,0
2025-09-13,Email,Lifecycle,synthetic,20854,690,57.53,54,41,694.45,0,0
2025-09-13,Organic,Content & SEO,synthetic,30264,1535,20.28,87,73,504.56,0,0
2025-09-14,Google Ads,Search & Shopping,synthetic,28000,915,595.95,45,35,2062.22,0,0
2025-09-14,Meta Ads,Prospecting & Retargeting,synthetic,37060,760,489.54,30,27,1516.35,0,0
2025-09-14,Email,Lifecycle,synthetic,22365,744,58.24,52,41,665.96,0,0
2025-09-14,Organic,Content & SEO,synthetic,42064,2292,23.89,152,117,716.91,1,0
2025-09-15,Google Ads,Search & Shopping,synthetic,36241,1126,561.54,52,42,2988.23,0,0
2025-09-15,Meta Ads,Prospecting & Retargeting,synthetic,42456,903,537.39,34,27,1835.07,0,0
2025-09-15,Email,Lifecycle,synthetic,15638,567,62.19,41,34,523.68,0,0
2025-09-15,Organic,Content & SEO,synthetic,20786,1108,20.58,60,47,349.40,0,0
2025-09-16,Google Ads,Search & Shopping,synthetic,36029,1155,640.28,54,44,2906.91,0,0
2025-09-16,Meta Ads,Prospecting & Retargeting,synthetic,51825,1144,562.25,43,37,2522.43,0,0
2025-09-16,Email,Lifecycle,synthetic,17216,594,59.31,41,35,474.98,0,0
2025-09-16,Organic,Content & SEO,synthetic,21668,1146,19.47,62,49,344.84,0,0
2025-09-17,Google Ads,Search & Shopping,synthetic,33281,1034,597.13,52,43,2632.55,0,0
2025-09-17,Meta Ads,Prospecting & Retargeting,synthetic,41598,869,532.55,32,28,1915.16,0,0
2025-09-17,Email,Lifecycle,synthetic,15511,536,59.24,42,35,515.26,0,0
2025-09-17,Organic,Content & SEO,synthetic,23700,1238,19.90,66,52,342.07,0,0
2025-09-18,Google Ads,Search & Shopping,synthetic,35959,1137,612.69,49,38,2491.94,0,0
2025-09-18,Meta Ads,Prospecting & Retargeting,synthetic,44158,936,551.61,37,30,2118.28,0,0
2025-09-18,Email,Lifecycle,synthetic,17393,598,60.24,48,42,458.09,0,0
2025-09-18,Organic,Content & SEO,synthetic,25156,1321,18.47,77,64,331.15,0,0
2025-09-19,Google Ads,Search & Shopping,synthetic,32631,1048,605.75,52,44,2205.39,0,0
2025-09-19,Meta Ads,Prospecting & Retargeting,synthetic,39716,852,551.14,33,26,2212.41,0,0
2025-09-19,Email,Lifecycle,synthetic,17617,618,57.38,49,41,543.86,0,0
2025-09-19,Organic,Content & SEO,synthetic,24866,1331,19.70,69,56,379.67,0,0
2025-09-20,Google Ads,Search & Shopping,synthetic,24555,803,637.30,37,33,1968.68,0,0
2025-09-20,Meta Ads,Prospecting & Retargeting,synthetic,34201,703,558.17,28,24,1425.67,0,0
2025-09-20,Email,Lifecycle,synthetic,22672,771,60.50,55,47,740.61,0,0
2025-09-20,Organic,Content & SEO,synthetic,38188,2149,23.79,120,97,623.81,1,0
2025-09-21,Google Ads,Search & Shopping,synthetic,33898,1175,772.27,65,52,3705.80,1,0
2025-09-21,Meta Ads,Prospecting & Retargeting,synthetic,32157,666,518.42,24,19,1405.82,0,0
2025-09-21,Email,Lifecycle,synthetic,21234,729,61.14,58,48,623.73,0,0
2025-09-21,Organic,Content & SEO,synthetic,30237,1499,18.39,83,66,390.63,0,0
2025-09-22,Google Ads,Search & Shopping,synthetic,38034,1210,612.50,59,50,2772.36,0,0
2025-09-22,Meta Ads,Prospecting & Retargeting,synthetic,45451,984,604.53,42,35,1795.32,0,0
2025-09-22,Email,Lifecycle,synthetic,15798,564,59.81,43,36,503.02,0,0
2025-09-22,Organic,Content & SEO,synthetic,23599,1230,19.74,61,48,352.23,0,0
2025-09-23,Google Ads,Search & Shopping,synthetic,43894,1517,782.68,86,73,4942.56,1,0
2025-09-23,Meta Ads,Prospecting & Retargeting,synthetic,47176,1025,598.73,37,32,2526.16,0,0
2025-09-23,Email,Lifecycle,synthetic,15146,496,59.65,38,31,472.50,0,0
2025-09-23,Organic,Content & SEO,synthetic,20303,1026,19.58,55,47,310.70,0,0
2025-09-24,Google Ads,Search & Shopping,synthetic,32432,1018,679.72,48,40,2983.62,0,0
2025-09-24,Meta Ads,Prospecting & Retargeting,synthetic,43811,936,575.46,33,27,1917.61,0,0
2025-09-24,Email,Lifecycle,synthetic,18638,649,57.69,47,42,526.50,0,0
2025-09-24,Organic,Content & SEO,synthetic,25510,1400,18.69,75,60,382.12,0,0
2025-09-25,Google Ads,Search & Shopping,synthetic,32346,1004,683.80,43,35,3174.45,0,0
2025-09-25,Meta Ads,Prospecting & Retargeting,synthetic,40974,873,572.56,34,27,2258.75,0,0
2025-09-25,Email,Lifecycle,synthetic,17745,628,60.71,45,38,563.10,0,0
2025-09-25,Organic,Content & SEO,synthetic,21912,1050,17.10,58,48,304.98,0,0
2025-09-26,Google Ads,Search & Shopping,synthetic,38990,1221,708.12,59,50,3607.56,0,0
2025-09-26,Meta Ads,Prospecting & Retargeting,synthetic,43881,891,532.58,34,28,2071.27,0,0
2025-09-26,Email,Lifecycle,synthetic,17965,661,52.14,53,44,516.22,0,0
2025-09-26,Organic,Content & SEO,synthetic,23160,1209,18.75,66,51,354.30,0,0
2025-09-27,Google Ads,Search & Shopping,synthetic,31694,986,676.07,49,42,2654.25,0,0
2025-09-27,Meta Ads,Prospecting & Retargeting,synthetic,32266,690,576.85,25,20,1427.57,0,0
2025-09-27,Email,Lifecycle,synthetic,20522,748,52.82,62,52,593.09,0,0
2025-09-27,Organic,Content & SEO,synthetic,30302,1603,18.71,86,66,355.55,0,0
2025-09-28,Google Ads,Search & Shopping,synthetic,25632,822,702.78,40,33,2525.29,0,0
2025-09-28,Meta Ads,Prospecting & Retargeting,synthetic,35561,741,582.20,30,26,1647.20,0,0
2025-09-28,Email,Lifecycle,synthetic,19355,705,48.31,55,45,463.89,0,0
2025-09-28,Organic,Content & SEO,synthetic,29185,1593,15.43,87,69,279.88,0,0
2025-09-29,Google Ads,Search & Shopping,synthetic,37131,1127,697.19,54,45,3230.14,0,0
2025-09-29,Meta Ads,Prospecting & Retargeting,synthetic,41957,847,551.97,33,26,1585.70,0,0
2025-09-29,Email,Lifecycle,synthetic,18721,632,52.95,51,44,502.47,0,0
2025-09-29,Organic,Content & SEO,synthetic,23487,1328,17.84,69,56,318.87,0,0
2025-09-30,Google Ads,Search & Shopping,synthetic,37679,1155,743.03,60,51,3481.88,0,0
2025-09-30,Meta Ads,Prospecting & Retargeting,synthetic,43175,927,547.84,35,29,2144.19,0,0
2025-09-30,Email,Lifecycle,synthetic,16597,607,52.81,42,34,461.50,0,0
2025-09-30,Organic,Content & SEO,synthetic,21889,1097,16.62,53,44,272.71,0,0
2025-10-01,Google Ads,Search & Shopping,synthetic,33144,1074,723.60,46,38,2678.44,0,0
2025-10-01,Meta Ads,Prospecting & Retargeting,synthetic,44253,852,521.31,30,26,1733.57,0,0
2025-10-01,Email,Lifecycle,synthetic,15594,559,54.98,39,32,474.04,0,0
2025-10-01,Organic,Content & SEO,synthetic,32222,1690,19.64,107,89,470.63,1,0
2025-10-02,Google Ads,Search & Shopping,synthetic,41645,1361,833.84,69,55,4681.22,1,0
2025-10-02,Meta Ads,Prospecting & Retargeting,synthetic,43668,816,569.41,33,26,2169.84,0,0
2025-10-02,Email,Lifecycle,synthetic,15046,541,49.35,38,30,401.11,0,0
2025-10-02,Organic,Content & SEO,synthetic,21204,1141,17.83,52,43,299.92,0,0
2025-10-03,Google Ads,Search & Shopping,synthetic,46547,1633,834.82,91,74,5029.09,1,0
2025-10-03,Meta Ads,Prospecting & Retargeting,synthetic,52092,1115,503.15,45,36,2524.89,0,0
2025-10-03,Email,Lifecycle,synthetic,18951,693,49.49,45,37,454.64,0,0
2025-10-03,Organic,Content & SEO,synthetic,20705,1087,17.23,65,57,301.58,0,0
2025-10-04,Google Ads,Search & Shopping,synthetic,27920,832,676.64,43,35,2232.97,0,0
2025-10-04,Meta Ads,Prospecting & Retargeting,synthetic,31980,665,534.43,21,18,1656.02,0,0
2025-10-04,Email,Lifecycle,synthetic,19517,668,52.96,46,36,582.55,0,0
2025-10-04,Organic,Content & SEO,synthetic,29033,1563,16.85,84,72,330.79,0,0
2025-10-05,Google Ads,Search & Shopping,synthetic,23898,767,654.19,38,30,2122.53,0,0
2025-10-05,Meta Ads,Prospecting & Retargeting,synthetic,35520,791,514.46,29,24,1588.51,0,0
2025-10-05,Email,Lifecycle,synthetic,22951,912,50.42,65,56,580.70,0,0
2025-10-05,Organic,Content & SEO,synthetic,27329,1360,18.30,76,66,432.46,0,0
2025-10-06,Google Ads,Search & Shopping,synthetic,35424,1122,656.73,47,37,2770.81,0,0
2025-10-06,Meta Ads,Prospecting & Retargeting,synthetic,45234,982,509.60,38,33,1922.74,0,0
2025-10-06,Email,Lifecycle,synthetic,15438,554,50.30,40,35,338.13,0,0
2025-10-06,Organic,Content & SEO,synthetic,21924,1156,18.23,63,51,278.38,0,0
2025-10-07,Google Ads,Search & Shopping,synthetic,32421,1026,634.22,47,38,2797.03,0,0
2025-10-07,Meta Ads,Prospecting & Retargeting,synthetic,43010,949,502.05,35,31,1961.77,0,0
2025-10-07,Email,Lifecycle,synthetic,17105,581,52.76,37,31,462.92,0,0
2025-10-07,Organic,Content & SEO,synthetic,20564,1087,17.42,62,49,321.81,0,0
2025-10-08,Google Ads,Search & Shopping,synthetic,30548,976,645.73,46,37,2809.30,0,0
2025-10-08,Meta Ads,Prospecting & Retargeting,synthetic,46799,1030,491.82,38,30,1812.72,0,0
2025-10-08,Email,Lifecycle,synthetic,17231,591,53.58,42,33,455.92,0,0
2025-10-08,Organic,Content & SEO,synthetic,22479,1169,18.56,63,51,302.57,0,0
2025-10-09,Google Ads,Search & Shopping,synthetic,42180,1455,783.41,77,61,4742.96,1,0
2025-10-09,Meta Ads,Prospecting & Retargeting,synthetic,50818,1028,508.78,41,34,1955.52,0,0
2025-10-09,Email,Lifecycle,synthetic,16665,601,51.50,40,33,411.98,0,0
2025-10-09,Organic,Content & SEO,synthetic,24207,1190,19.00,61,54,325.30,0,0
2025-10-10,Google Ads,Search & Shopping,synthetic,32238,1017,565.47,48,38,2464.32,0,0
2025-10-10,Meta Ads,Prospecting & Retargeting,synthetic,43899,945,518.40,36,31,1998.68,0,0
2025-10-10,Email,Lifecycle,synthetic,17653,621,53.73,46,38,523.51,0,0
2025-10-10,Organic,Content & SEO,synthetic,22979,1161,18.74,64,52,388.43,0,0
2025-10-11,Google Ads,Search & Shopping,synthetic,23267,720,645.15,36,30,1683.19,0,0
2025-10-11,Meta Ads,Prospecting & Retargeting,synthetic,28401,569,493.32,23,18,1310.65,0,0
2025-10-11,Email,Lifecycle,synthetic,20267,649,51.16,49,39,585.14,0,0
2025-10-11,Organic,Content & SEO,synthetic,26713,1366,18.05,73,62,297.49,0,0
2025-10-12,Google Ads,Search & Shopping,synthetic,24417,777,593.44,37,32,2052.81,0,0
2025-10-12,Meta Ads,Prospecting & Retargeting,synthetic,35151,748,464.76,27,22,1268.84,0,0
2025-10-12,Email,Lifecycle,synthetic,19357,625,57.88,49,39,583.65,0,0
2025-10-12,Organic,Content & SEO,synthetic,26708,1403,19.69,76,66,402.05,0,0
2025-10-13,Google Ads,Search & Shopping,synthetic,37594,1187,578.40,58,49,2629.68,0,0
2025-10-13,Meta Ads,Prospecting & Retargeting,synthetic,40485,859,489.01,30,24,2023.94,0,0
2025-10-13,Email,Lifecycle,synthetic,17539,599,56.34,40,35,513.63,0,0
2025-10-13,Organic,Content & SEO,synthetic,23974,1277,20.84,72,56,300.89,0,0
2025-10-14,Google Ads,Search & Shopping,synthetic,34889,1093,614.11,54,45,2830.82,0,0
2025-10-14,Meta Ads,Prospecting & Retargeting,synthetic,41938,878,513.53,29,24,1717.17,0,0
2025-10-14,Email,Lifecycle,synthetic,17554,673,61.56,52,45,519.38,0,0
2025-10-14,Organic,Content & SEO,synthetic,19914,1013,19.39,50,39,284.57,0,0
2025-10-15,Google Ads,Search & Shopping,synthetic,29959,957,611.00,44,36,2431.63,0,0
2025-10-15,Meta Ads,Prospecting & Retargeting,synthetic,42581,864,519.50,33,27,2130.77,0,0
2025-10-15,Email,Lifecycle,synthetic,17345,600,57.69,42,35,506.01,0,0
2025-10-15,Organic,Content & SEO,synthetic,22476,1194,20.79,66,52,347.20,0,0
2025-10-16,Google Ads,Search & Shopping,synthetic,37182,1107,606.59,58,46,2619.57,0,0
2025-10-16,Meta Ads,Prospecting & Retargeting,synthetic,45314,981,516.38,37,33,1768.17,0,0
2025-10-16,Email,Lifecycle,synthetic,17238,599,59.73,45,35,475.17,0,0
2025-10-16,Organic,Content & SEO,synthetic,21152,1060,19.44,53,42,319.95,0,0
2025-10-17,Google Ads,Search & Shopping,synthetic,35926,1198,630.04,53,42,3223.99,0,0
2025-10-17,Meta Ads,Prospecting & Retargeting,synthetic,42505,916,527.60,34,28,2028.85,0,0
2025-10-17,Email,Lifecycle,synthetic,16052,576,61.00,45,37,458.04,0,0
2025-10-17,Organic,Content & SEO,synthetic,20226,1013,19.91,58,47,318.59,0,0
2025-10-18,Google Ads,Search & Shopping,synthetic,24309,822,624.29,39,32,2150.92,0,0
2025-10-18,Meta Ads,Prospecting & Retargeting,synthetic,33753,724,536.99,27,20,1509.54,0,0
2025-10-18,Email,Lifecycle,synthetic,19874,716,59.74,52,42,570.50,0,0
2025-10-18,Organic,Content & SEO,synthetic,26215,1421,18.32,83,65,370.34,0,0
2025-10-19,Google Ads,Search & Shopping,synthetic,23804,760,609.01,36,30,1901.90,0,0
2025-10-19,Meta Ads,Prospecting & Retargeting,synthetic,34410,675,561.78,24,19,1676.42,0,0
2025-10-19,Email,Lifecycle,synthetic,20253,699,63.24,49,37,683.29,0,0
2025-10-19,Organic,Content & SEO,synthetic,29630,1454,19.33,77,60,431.47,0,0
2025-10-20,Google Ads,Search & Shopping,synthetic,42204,1332,658.32,62,46,3061.25,0,1
2025-10-20,Meta Ads,Prospecting & Retargeting,synthetic,49187,990,540.57,38,31,2203.15,0,1
2025-10-20,Email,Lifecycle,synthetic,19266,655,59.30,43,38,635.91,0,1
2025-10-20,Organic,Content & SEO,synthetic,28521,1469,21.12,76,63,456.75,0,1
2025-10-21,Google Ads,Search & Shopping,synthetic,38733,1350,638.70,66,53,2958.20,0,0
2025-10-21,Meta Ads,Prospecting & Retargeting,synthetic,39010,817,579.83,30,26,2053.80,0,0
2025-10-21,Organic,Content & SEO,synthetic,24003,1223,18.92,69,57,320.53,0,0
2025-10-22,Google Ads,Search & Shopping,synthetic,36748,1156,668.68,54,46,3245.69,0,0
2025-10-22,Meta Ads,Prospecting & Retargeting,synthetic,46433,941,560.48,32,26,2211.15,0,0
2025-10-22,Email,Lifecycle,synthetic,16247,587,56.45,47,41,459.53,0,0
2025-10-22,Organic,Content & SEO,synthetic,25281,1282,18.53,77,63,324.84,0,0
2025-10-23,Google Ads,Search & Shopping,synthetic,43998,1530,801.58,79,62,4106.54,1,0
2025-10-23,Meta Ads,Prospecting & Retargeting,synthetic,45936,936,601.86,35,29,1826.78,0,0
2025-10-23,Email,Lifecycle,synthetic,14201,508,57.36,41,33,435.90,0,0
2025-10-23,Organic,Content & SEO,synthetic,23365,1264,19.18,72,60,286.61,0,0
2025-10-24,Google Ads,Search & Shopping,synthetic,37625,1294,719.84,64,49,3403.94,0,0
2025-10-24,Meta Ads,Prospecting & Retargeting,synthetic,41165,862,534.69,32,27,1871.53,0,0
2025-10-24,Email,Lifecycle,synthetic,14596,497,54.55,34,29,454.72,0,0
2025-10-24,Organic,Content & SEO,synthetic,25102,1305,16.72,74,66,347.99,0,0
2025-10-25,Google Ads,Search & Shopping,synthetic,32779,1057,689.33,54,40,2431.92,0,0
2025-10-25,Meta Ads,Prospecting & Retargeting,synthetic,49710,1143,640.61,53,46,2458.38,1,0
2025-10-25,Email,Lifecycle,synthetic,22820,823,57.38,59,52,635.79,0,0
